	s1	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s2	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s3	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s4	s40	s41	s42	s43	s44	s45	s46	s47	s48	s5	s6	s7	s8	s9
K00757	0.0	0.1505263157894737	0.0	0.0	0.0	0.16216216216216217	0.27	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.26015408320493066	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.1505263157894737	0.0	0.0	0.0	0.0	0.1505263157894737	0.0	0.14	0.0	0.16216216216216217
K02556	0.0	0.20754385964912284	0.5568	0.0	0.0	0.15	0.27	0.27	0.0	0.0	0.09	0.15433070866141732	0.23	0.0	0.16785714285714284	0.0	0.26666666666666666	0.2	0.0	1.0106	0.0	0.16785714285714284	0.4072340425531915	0.0	0.0	0.16785714285714284	0.4	0.0	0.0	0.15	0.14	0.3718571428571429	0.192	0.15881443298969075	0.3718571428571429	0.0	0.0	0.5568	0.20754385964912284	0.0	0.3718571428571429	0.15555555555555556	0.0	0.20754385964912284	0.3718571428571429	0.14	0.5568	0.15
K01706	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.14	0.20614285714285713	0.0	0.13	0.20614285714285713	0.0	0.0	0.0	0.13	0.0	0.20614285714285713	0.0	0.0	0.13	0.20614285714285713	0.14	0.0	0.0
K08083	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.1804285714285714	0.0	0.0	0.1804285714285714	0.0	0.0	0.29	0.0	0.0	0.1804285714285714	0.0	0.0	0.0	0.1804285714285714	0.0	0.29	0.0
K02652	0.0	0.0	0.2958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42160000000000003	0.0	0.0	0.33	0.0	0.15	0.0	0.4	0.0	0.0	0.15	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.2958	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.2958	0.0
K04517	0.0	0.0	0.2958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.1026246719160105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.2958	0.0	0.0	0.0	0.08	0.25	0.0	0.0	0.0	0.2958	0.0
K01467	0.0	0.0	0.29	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.23	0.0	0.15	0.0	0.0	0.2	0.0	0.0	0.0	0.15	0.0	0.0	0.15	0.15	0.0	0.45	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.29	0.0	0.2	0.18	0.0	0.0	0.0	0.18	0.0	0.29	0.15
K01611	0.0	0.0	0.3016	0.0	0.0	0.15810810810810808	0.0	0.15	0.0	0.0	0.0	0.17650918635170604	0.0	0.0	0.15	0.0	0.2	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15	0.14	0.18	0.0	0.13	0.18	0.0	0.0	0.3016	0.0	0.0	0.18	0.14222222222222222	0.0	0.0	0.18	0.14	0.3016	0.15810810810810808
K01969	0.0	0.0	0.29	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.22222222222222224	0.2	0.0	0.31	0.0	0.0	0.33	0.0	0.15	0.0	0.2	0.0	0.0	0.15	0.0	0.18	0.0	0.0	0.18	0.52	0.0	0.29	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.29	0.0
K07778	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15999999999999998	0.11981627296587927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.29	0.0
K02259	0.0	0.0	0.29	0.0	0.0	0.0	0.27	0.0	0.17	0.17	0.09	0.10144356955380579	0.23	0.0	0.0	0.0	0.2	0.21111111111111114	0.0	0.31	0.0	0.0	0.33	0.17	0.0	0.0	0.2	0.0	0.4	0.15	0.0	0.18	0.0	0.0	0.18	0.52	0.0	0.29	0.0	0.0	0.18	0.08	0.0	0.0	0.18	0.0	0.29	0.0
K02666	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.31	0.0	0.0	0.33	0.0	0.15	0.0	0.2	0.0	0.0	0.15	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.29	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.29	0.0
K02274	0.0	0.0	0.29	0.0	0.0	0.0	0.54	0.0	0.0	0.0	0.18	0.1251968503937008	0.23	0.0	0.0	0.0	0.3111111111111111	0.21666666666666667	0.0	0.3224	0.0	0.0	0.41425531914893615	0.0	0.0	0.0	0.2	0.0	0.4	0.15	0.0	0.18	0.0	0.0	0.18	0.5259770114942529	0.0	0.29	0.0	0.0	0.18	0.16	0.0	0.0	0.18	0.0	0.29	0.0
K02453	0.0	0.0	0.49299999999999994	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.31	0.0	0.0	0.0	0.0	0.15	0.0	0.2	0.0	0.0	0.0	0.0	0.3252857142857143	0.16	0.1306701030927835	0.3252857142857143	0.0	0.0	0.49299999999999994	0.0	0.0	0.3252857142857143	0.0	0.0	0.0	0.3252857142857143	0.14	0.49299999999999994	0.15
K01251	0.0	0.0	0.29	0.0	0.0	0.15	0.27	0.0	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.5	0.2	0.2	0.0	0.31	0.0	0.0	0.33	0.0	0.15	0.0	0.2	0.45	0.4	0.0	0.0	0.18	0.0	0.0	0.18	0.52	0.0	0.29	0.0	0.0	0.18	0.08	0.0	0.0	0.18	0.0	0.29	0.15
K01556	0.0	0.0	0.29	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.09	0.1	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.45	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.52	0.0	0.29	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.29	0.0
K02663	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.31	0.0	0.0	0.0	0.0	0.15	0.0	0.2	0.0	0.0	0.15	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.29	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.29	0.0
K02676	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.15	0.0	0.2	0.0	0.0	0.19999999999999998	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.29	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.29	0.0
K02668	0.0	0.0	0.2958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.2958	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.2958	0.0
K03205	0.0	0.0	0.3132	0.0	0.0	0.0	0.36	0.0	0.0	0.0	0.0	0.1	0.4464705882352941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3132	0.0
K02650	0.0	0.0	0.8293999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.3534	0.0	0.0	0.33	0.0	0.15	0.0	0.30000000000000004	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.8293999999999999	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.8293999999999999	0.0
K02452	0.0	0.0	0.29	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.44639999999999996	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.13	0.18	0.0	0.0	0.29	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.14	0.29	0.15
K00257	0.0	0.0	0.8699999999999999	0.0	0.0	0.0	0.81	0.0	0.17	0.17	0.2	0.1715223097112861	0.23	0.0	0.0	0.5	0.6000000000000001	0.0	0.0	1.0974	0.0	0.0	0.99	0.17	0.4766233766233766	0.0	0.30000000000000004	0.0	0.0	0.15	0.0	0.7081428571428571	0.0	0.0	0.7081428571428571	0.5857471264367816	0.0	0.8699999999999999	0.0	0.0	0.7081428571428571	0.12	0.0	0.0	0.7081428571428571	0.0	0.8699999999999999	0.0
K02051	0.0	0.0	0.29	0.0	0.0	0.0	2.97	0.33	0.17	0.17	0.16999999999999998	0.11981627296587927	1.3123529411764707	0.0	0.3535714285714286	0.0	1.3555555555555556	0.0	0.0	0.713	0.0	0.3535714285714286	4.163617021276596	0.17	0.25	0.3535714285714286	0.30000000000000004	0.0	0.0	0.0	0.0	0.6207142857142858	0.26666666666666666	0.0	0.6207142857142858	0.896551724137931	0.0	0.29	0.0	0.0	0.6207142857142858	0.15555555555555556	0.0	0.0	0.6207142857142858	0.546	0.29	0.0
K02462	0.0	0.0	0.48139999999999994	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.31	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.23914285714285713	0.0	0.13	0.23914285714285713	0.0	0.0	0.48139999999999994	0.0	0.0	0.23914285714285713	0.0	0.0	0.0	0.23914285714285713	0.14	0.48139999999999994	0.15
K09697	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.29	0.0
K02454	0.0	0.0	0.7714	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.496	0.0	0.0	0.0	0.0	0.2915584415584416	0.0	0.0	0.0	0.0	0.0	0.0	0.49385714285714283	0.16	0.13	0.49385714285714283	0.0	0.0	0.7714	0.0	0.0	0.49385714285714283	0.0	0.0	0.0	0.49385714285714283	0.14	0.7714	0.15
K01283	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0
K00721	0.0	0.0	0.34219999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34219999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34219999999999995	0.0
K02664	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.31	0.0	0.0	0.0	0.0	0.15	0.0	0.2	0.0	0.0	0.15	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.29	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.29	0.0
K06134	0.0	0.0	0.2958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.33	0.0	0.15	0.0	0.0	0.0	0.0	0.15	0.0	0.18757142857142858	0.0	0.0	0.18757142857142858	0.0	0.0	0.2958	0.0	0.0	0.18757142857142858	0.0	0.0	0.0	0.18757142857142858	0.0	0.2958	0.0
K02456	0.0	0.0	0.49879999999999997	0.0	0.0	0.15	0.0	0.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.31	0.0	0.0	0.6670212765957447	0.0	0.2746753246753247	0.0	0.2	0.0	0.0	0.0	0.0	0.42042857142857143	0.18133333333333332	0.14809278350515465	0.42042857142857143	0.0	0.0	0.49879999999999997	0.0	0.0	0.42042857142857143	0.0	0.0	0.0	0.42042857142857143	0.14	0.49879999999999997	0.15
K02667	0.0	0.0	0.2958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.2958	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.2958	0.0
K03652	0.0	0.0	0.29	0.0	0.0	0.0	0.27	0.0	0.17	0.17	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.52	0.0	0.29	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.29	0.0
K02660	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.33	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.29	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.29	0.0
K09696	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.29	0.0
K02673	0.0	0.0	0.3074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.183	0.0	0.0	0.183	0.0	0.0	0.3074	0.0	0.0	0.183	0.0	0.0	0.0	0.183	0.0	0.3074	0.0
K01239	0.0	0.0	0.5045999999999999	0.0	0.0	0.21486486486486486	1.2600000000000002	0.0	0.0	0.0	0.09	0.4458005249343832	0.23	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19042857142857142	0.0	0.0	0.19042857142857142	0.0	0.65	0.5045999999999999	0.0	0.0	0.19042857142857142	0.24444444444444444	0.65	0.0	0.19042857142857142	0.392	0.5045999999999999	0.21486486486486486
K02455	0.0	0.0	0.49299999999999994	0.0	0.0	0.15	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.31	0.0	0.0	0.0	0.0	0.15064935064935064	0.0	0.0	0.0	0.0	0.0	0.0	0.31485714285714284	0.16	0.13	0.31485714285714284	0.0	0.0	0.49299999999999994	0.0	0.0	0.31485714285714284	0.0	0.0	0.0	0.31485714285714284	0.14	0.49299999999999994	0.15
K02458	0.0	0.0	0.5045999999999999	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.31	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.2895714285714286	0.16	0.13	0.2895714285714286	0.0	0.0	0.5045999999999999	0.0	0.0	0.2895714285714286	0.0	0.0	0.0	0.2895714285714286	0.14	0.5045999999999999	0.15
K00500	0.0	0.0	0.3016	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.3016	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.3016	0.0
K02671	0.0	0.0	0.3074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.31	0.0	0.0	0.33	0.0	0.1512987012987013	0.0	0.2	0.0	0.0	0.15	0.0	0.18685714285714286	0.0	0.0	0.18685714285714286	0.0	0.0	0.3074	0.0	0.0	0.18685714285714286	0.0	0.0	0.0	0.18685714285714286	0.0	0.3074	0.0
K01476	0.0	0.0	0.29	0.0	0.0	0.0	0.36	0.0	0.0	0.0	0.11	0.1498687664041995	0.29764705882352943	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.09777777777777778	0.0	0.0	0.0	0.0	0.29	0.0
K02670	0.0	0.0	0.5626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.4092	0.0	0.0	0.0	0.0	0.16233766233766234	0.0	0.4	0.0	0.0	0.15	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.5626	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.5626	0.0
K01434	0.0	0.0	0.29	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.09	0.1	0.23	0.0	0.0	0.0	0.3111111111111111	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.75	0.4	0.0	0.0	0.20428571428571426	0.0	0.0	0.20428571428571426	0.52	0.0	0.29	0.0	0.0	0.20428571428571426	0.0	0.0	0.0	0.20428571428571426	0.0	0.29	0.0
K02659	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.33	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.29	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.29	0.0
K02461	0.0	0.0	0.48719999999999997	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.31	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.23714285714285713	0.16	0.13	0.23714285714285713	0.0	0.0	0.48719999999999997	0.0	0.0	0.23714285714285713	0.0	0.0	0.0	0.23714285714285713	0.0	0.48719999999999997	0.15
K03821	0.0	0.0	0.2958	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.4444444444444445	0.0	0.0	0.62	0.0	0.0	0.3721276595744681	0.0	0.15	0.0	0.6000000000000001	0.0	0.0	0.0	0.0	0.3267142857142857	0.0	0.0	0.3267142857142857	0.0	0.0	0.2958	0.0	0.0	0.3267142857142857	0.0	0.0	0.0	0.3267142857142857	0.0	0.2958	0.0
K02658	0.0	0.0	0.5741999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.33	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.181	0.0	0.0	0.181	0.0	0.0	0.5741999999999999	0.0	0.0	0.181	0.0	0.0	0.0	0.181	0.0	0.5741999999999999	0.0
K00822	0.0	0.0	0.29	0.0	0.0	0.15	0.45000000000000007	0.0	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.15	0.0	0.2	0.0	0.0	0.15	0.0	0.22657142857142856	0.0	0.0	0.22657142857142856	0.0	0.0	0.29	0.0	0.0	0.22657142857142856	0.0	0.0	0.0	0.22657142857142856	0.0	0.29	0.15
K01563	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0
K03525	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.1	0.0	0.0	0.0	0.5	0.2	0.2	0.0	0.31	0.0	0.0	0.33	0.0	0.15	0.0	0.2	0.45	0.4	0.15	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.29	0.0	0.0	0.18	0.08	0.0	0.0	0.18	0.0	0.29	0.0
K02655	0.0	0.0	0.3132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2833333333333334	0.0	0.31	0.0	0.0	0.33	0.0	0.30324675324675326	0.0	0.2	0.0	0.0	0.5	0.0	0.18742857142857144	0.0	0.0	0.18742857142857144	0.0	0.0	0.3132	0.0	0.0	0.18742857142857144	0.0	0.0	0.0	0.18742857142857144	0.0	0.3132	0.0
K01057	0.0	0.0	0.29	0.0	0.0	0.0	0.27	0.0	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.0	0.2	0.0	0.31	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.15	0.0	0.18	0.0	0.0	0.18	0.52	0.0	0.29	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.29	0.0
K02049	0.0	0.0	0.29	0.0	0.0	0.2918918918918919	2.61	0.42	0.17	0.17	0.16999999999999998	0.19238845144356956	1.3664705882352943	0.0	0.3142857142857143	0.0	1.0	0.0	0.0	0.5084	0.0	0.3142857142857143	3.9108510638297873	0.17	0.40779220779220776	0.3142857142857143	0.2	0.0	0.0	0.0	0.0	0.5391428571428571	0.26666666666666666	0.0	0.5391428571428571	1.3089655172413792	0.0	0.29	0.0	0.2	0.5391428571428571	0.16	0.0	0.0	0.5391428571428571	0.44800000000000006	0.29	0.2918918918918919
K01083	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0
K07516	0.0	0.0	0.29	0.0	0.0	0.0	0.36	0.0	0.0	0.0	0.09	0.1	0.0	0.0	0.0	0.0	0.2888888888888889	0.0	0.0	0.3286	0.0	0.0	0.4212765957446809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.29	0.0
K02657	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.183	0.0	0.0	0.183	0.0	0.0	0.29	0.0	0.0	0.183	0.0	0.0	0.0	0.183	0.0	0.29	0.0
K02672	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.31	0.0	0.0	0.33	0.0	0.15	0.0	0.2	0.0	0.0	0.0	0.0	0.18771428571428572	0.0	0.0	0.18771428571428572	0.0	0.0	0.29	0.0	0.0	0.18771428571428572	0.0	0.0	0.0	0.18771428571428572	0.0	0.29	0.0
K02653	0.0	0.0	0.3074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.31	0.0	0.0	0.33	0.0	0.15	0.0	0.30000000000000004	0.0	0.0	0.15	0.0	0.18	0.0	0.0	0.18	0.0	0.0	0.3074	0.0	0.0	0.18	0.0	0.0	0.0	0.18	0.0	0.3074	0.0
K00067	0.0	0.0	0.29	0.0	0.0	0.15	0.45000000000000007	0.15	0.0	0.0	0.11	0.11968503937007875	0.23	0.0	0.15357142857142855	0.5	0.2	0.2	0.0	0.3782	0.0	0.15357142857142855	0.46340425531914897	0.0	0.0	0.15357142857142855	0.2	0.0	0.7000000000000001	0.19999999999999998	0.14	0.383	0.16	0.13	0.383	0.0	0.45	0.29	0.0	0.25	0.383	0.08	0.45	0.0	0.383	0.14	0.29	0.15
K02275	0.0	0.0	0.29	0.0	0.0	0.0	0.81	0.0	0.0	0.0	0.18	0.126246719160105	0.23	0.0	0.0	0.0	0.4444444444444445	0.20555555555555555	0.0	0.3224	0.0	0.0	0.4493617021276596	0.0	0.0	0.0	0.2	0.0	0.4	0.19999999999999998	0.0	0.18	0.0	0.0	0.18	0.52	0.0	0.29	0.0	0.0	0.18	0.1733333333333333	0.0	0.0	0.18	0.0	0.29	0.0
K00064	0.0	0.0	0.29	0.0	0.0	0.0	0.36	0.0	0.0	0.0	0.0	0.1	0.3382352941176471	0.0	0.0	0.0	0.33333333333333337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0
K02459	0.0	0.0	0.5045999999999999	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.31	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.28628571428571425	0.16	0.13	0.28628571428571425	0.0	0.0	0.5045999999999999	0.0	0.0	0.28628571428571425	0.0	0.0	0.0	0.28628571428571425	0.14	0.5045999999999999	0.15
