	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48
pfam00290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00291	1	1	3	1	1	2	1	2	2	1	2	0	0	2	3	1	1	1	1	2	0	1	4	2	1	0	2	0	1	1	2	1	3	4	3	1	2	2	1	2	3	1	2	1	1	2	1	1
pfam00293	2	2	3	2	2	2	2	3	2	2	3	0	0	2	4	3	1	1	1	3	0	2	4	2	2	0	2	0	2	1	1	2	2	4	2	2	2	2	2	2	7	1	3	2	2	2	1	1
pfam00294	1	0	2	2	2	1	2	1	2	2	1	0	0	2	3	2	1	1	0	3	0	2	2	1	1	0	0	0	2	1	0	2	0	3	1	1	2	1	1	1	4	1	1	2	1	1	0	1
pfam00296	1	0	2	1	0	2	1	1	1	0	1	0	0	1	5	1	1	1	1	2	0	2	2	3	0	0	1	0	2	1	1	2	0	1	0	0	0	2	1	2	7	0	1	0	0	2	1	0
pfam00297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00300	1	1	2	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	4	2	1	1	1	1	0	2
pfam00303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00308	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
pfam00309	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
pfam00310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00313	1	1	1	1	1	1	1	1	1	1	1	0	0	1	3	1	0	0	0	2	0	1	2	1	1	0	2	0	1	0	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	0	1
pfam00317	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
pfam00318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00324	0	1	0	1	1	1	1	1	2	1	1	0	0	2	0	1	1	1	1	0	0	1	0	0	0	0	0	0	1	1	2	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
pfam00326	3	0	0	0	0	0	0	3	1	0	3	0	0	1	1	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	3	0	0	0	0	0
pfam00327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00330	1	0	1	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	2	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	0	1	1	0	1	0	0	1	0	0
pfam00333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00342	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00345	0	0	1	1	1	1	1	1	2	1	1	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	1	1	1	0	0	1	1	0	1	0	0
pfam00346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pfam00347	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0
pfam00348	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	1	0	1	0	0	0
pfam00351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pfam00353	0	0	7	0	0	5	0	0	1	0	0	0	0	1	22	0	0	0	0	4	0	0	0	31	0	0	0	0	0	0	1	0	5	0	0	0	0	5	0	5	0	0	0	0	0	5	0	0
pfam00355	0	0	3	0	0	1	0	1	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	1	2	0	1	0	0	1	0	0
pfam00356	2	1	2	3	3	1	4	2	4	3	2	0	0	4	7	3	1	1	0	3	0	4	2	1	2	0	0	0	4	1	0	4	0	2	2	1	2	1	3	1	13	2	2	3	1	1	0	2
pfam00358	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
pfam00359	0	0	0	1	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0
pfam00360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pfam00361	1	0	1	1	1	1	1	1	1	1	1	0	0	1	2	1	1	1	0	1	0	1	2	1	0	0	2	0	1	1	1	1	0	0	0	0	1	1	1	1	1	0	1	1	0	1	0	0
pfam00364	1	1	2	1	1	2	1	2	1	1	2	0	0	1	2	1	1	1	1	2	0	1	3	1	2	0	3	0	1	1	1	1	2	3	3	2	1	2	1	2	4	1	2	1	1	2	1	1
pfam00365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00367	0	1	0	2	1	0	2	0	1	1	0	0	0	1	0	2	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1
pfam00370	1	0	1	1	1	1	1	0	1	1	0	0	0	1	2	1	1	1	0	2	0	1	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	1	1	1	3	1	0	1	1	1	0	1
pfam00374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
pfam00375	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0
pfam00376	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
pfam00378	1	1	4	1	1	2	1	2	1	1	2	0	0	1	3	1	0	0	1	2	0	0	2	3	1	0	4	0	0	0	2	0	2	2	2	1	1	2	1	2	3	0	2	1	0	2	1	0
pfam00380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00381	0	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0
pfam00383	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	2	1	0	0	1	0	0	1	0	0	1	2	2	0	0	0	0	0	2	1	1	0	1	0	0	1
pfam00384	0	0	2	2	3	1	1	1	2	3	1	0	0	2	2	2	0	0	0	1	0	1	0	2	0	0	1	0	1	0	1	1	1	1	0	1	3	1	1	1	1	0	1	3	0	1	0	0
pfam00389	1	0	3	1	1	1	1	1	1	1	1	0	0	1	2	1	1	1	0	1	0	1	2	3	1	0	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	0	1	0	2
pfam00390	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pfam00391	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0
pfam00392	2	2	11	3	3	5	5	3	4	3	3	0	0	4	15	4	1	1	2	9	0	4	2	5	1	0	4	0	4	1	3	4	4	2	1	2	3	5	3	5	10	2	3	3	2	5	2	2
pfam00393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00395	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
pfam00398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pfam00403	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	0	2	0	0	1	1	0	0	3	3	0	1	1	0	1	1	0	1	1	1	1	0	0
pfam00406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00408	0	0	1	0	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	2	0	1	0	0	1	0	0
pfam00410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00419	0	0	1	2	3	1	2	1	5	3	1	0	0	5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	4	1	1	1	0	0	1	3	0	1	0	0
pfam00420	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
pfam00425	0	0	1	1	1	1	0	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	2	0	1	1	0	1	0	0
pfam00430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
pfam00436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	1
pfam00437	0	0	1	0	0	1	0	3	1	0	3	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1	3	0	0	1	0	1
pfam00438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00440	2	3	6	2	2	6	3	6	3	2	6	0	0	3	11	4	1	1	3	6	0	3	2	3	2	0	5	0	3	1	6	3	4	3	2	2	2	6	2	6	18	2	6	2	2	6	3	2
pfam00441	1	1	3	0	1	3	0	2	0	1	2	0	0	0	3	0	0	0	1	2	0	0	2	3	2	0	5	0	0	0	3	0	2	3	2	1	0	3	0	3	3	0	2	1	0	3	1	0
pfam00444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00448	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	1	0	0	1	0	0
pfam00450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pfam00453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00455	1	0	1	1	2	1	1	1	2	2	1	0	0	2	1	1	0	0	0	2	0	1	1	1	0	0	0	0	1	0	0	1	0	1	0	1	2	1	1	1	2	0	1	2	0	1	0	0
pfam00456	0	0	2	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	0	1	0	0
pfam00459	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0
pfam00460	0	0	2	1	1	1	1	2	1	1	2	0	0	1	2	2	0	0	0	1	0	1	0	1	1	0	2	0	1	0	0	1	1	0	0	1	1	1	1	1	0	0	2	1	0	1	0	0
pfam00462	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	0	0
pfam00463	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00464	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0
pfam00465	0	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	1	1	1	0	0	0	1	0	1	0	0
pfam00466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00467	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
pfam00468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00472	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	2	1	1	0	1	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	1	0	0	1	0	0
pfam00474	2	0	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	2	0	1	0	1	0	0	1	1	5	2	2	1	1	1	1	1	0	0	0	0	1	0	0
pfam00475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	1
pfam00479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00480	1	0	0	1	1	0	1	0	1	1	0	0	0	1	2	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	6	1	0	1	1	0	0	1
pfam00482	0	0	1	1	0	1	1	2	1	0	2	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0	1	1	1	1	2	0	2	0	0	1	0	0
pfam00483	1	1	2	1	1	1	1	1	1	1	1	0	0	1	2	1	0	0	0	1	0	1	2	1	1	0	1	0	1	0	0	1	1	2	2	0	1	1	1	1	2	1	1	1	1	1	0	1
pfam00484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00486	2	3	8	3	3	5	2	7	4	3	7	0	0	4	6	3	2	2	3	4	0	3	4	3	3	0	3	0	3	2	1	3	3	2	2	1	3	5	3	5	7	2	7	3	2	5	3	2
pfam00487	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	0
pfam00488	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
pfam00490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00491	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00494	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00496	0	1	3	2	2	2	4	0	2	2	0	0	0	2	14	3	1	1	1	7	0	3	0	11	0	0	1	0	3	1	0	3	1	0	0	1	1	2	3	2	6	1	0	2	1	2	2	1
pfam00497	0	0	7	2	2	6	3	1	3	2	1	0	0	3	6	3	0	0	1	6	0	4	0	3	2	0	6	0	4	0	1	4	4	0	0	1	1	6	3	6	2	2	1	2	1	6	1	2
pfam00498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
pfam00501	1	3	6	1	1	7	1	2	3	1	2	0	0	3	4	2	1	1	2	2	0	1	4	3	1	0	5	0	1	1	2	1	3	3	2	1	1	7	2	7	6	1	2	1	1	7	4	1
pfam00510	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	0
pfam00512	6	4	13	3	3	9	2	11	4	3	11	0	0	4	10	3	1	1	2	5	0	3	6	5	7	0	8	0	3	1	2	3	7	10	5	2	3	9	2	9	6	1	11	3	1	9	4	1
pfam00515	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
pfam00520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
pfam00521	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0
pfam00528	1	5	29	9	8	14	16	3	11	8	3	0	0	11	70	15	4	4	4	36	0	13	2	21	2	0	10	0	13	4	3	13	8	0	1	8	6	14	12	14	45	6	3	8	5	14	7	6
pfam00529	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0
pfam00532	0	0	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	0	1	0	1	0	0
pfam00533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00534	3	1	2	1	1	2	2	2	1	1	2	0	0	1	6	1	1	1	0	3	0	1	5	5	2	0	3	0	1	1	1	1	2	5	7	2	1	2	1	2	5	2	2	1	1	2	1	2
pfam00535	4	2	3	2	1	2	1	3	2	1	3	0	0	2	5	3	1	1	1	2	0	2	9	3	2	0	2	0	2	1	1	2	1	8	10	2	1	2	2	2	7	2	3	1	2	2	1	2
pfam00542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
pfam00543	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
pfam00549	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0
pfam00550	1	2	2	1	1	5	1	1	3	1	1	0	0	3	2	1	1	1	1	1	0	1	0	2	0	0	1	0	1	1	1	1	1	2	1	1	1	5	2	5	1	1	1	1	1	5	6	1
pfam00551	1	0	1	0	1	1	1	1	1	1	1	0	0	1	2	1	0	0	0	1	0	1	2	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	2	0	1	1	0	1	0	0
pfam00557	1	1	1	1	1	1	1	1	1	1	1	0	0	1	3	1	1	1	0	2	0	1	2	1	1	0	1	0	1	1	1	1	1	2	1	1	0	1	1	1	2	1	1	1	1	1	1	1
pfam00560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pfam00561	1	2	4	1	1	3	1	4	2	1	4	0	0	2	5	1	1	1	1	2	0	1	4	3	2	0	3	0	1	1	2	1	2	4	2	1	0	3	1	3	5	1	4	1	0	3	1	1
pfam00562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
